ID;DateTime;UserID;Controller;Action;Method;ActionParameters
105266;2020-06-12 12:15:00.177;1;Article;Index;GET;"{""includeChildren"":false,""includeConceptArticles"":false}"
105267;2020-06-12 12:15:00.177;1;NotificationWaypoint;Index;GET;"{""phaseWaypointId"":null,""notificationId"":null}"
105268;2020-06-12 12:15:00.193;1;Diary;Index;GET;{}
105269;2020-06-12 12:15:00.227;1;Phase;Read;GET;"{""id"":1225}"
105270;2020-06-12 12:15:00.303;1;PhaseWaypoint;Index;GET;"{""phaseId"":null,""pathwayId"":null,""global"":true,""trial"":null,""lite"":null}"
105271;2020-06-12 12:15:00.320;1;Questionnaire;Index;GET;"{""pathwayId"":null,""type"":[]}"
105272;2020-06-12 12:15:00.320;1;PhaseWaypoint;Index;GET;"{""phaseId"":1225,""pathwayId"":null,""global"":null,""trial"":null,""lite"":null}"
105273;2020-06-12 12:15:00.537;1;PhaseWaypoint;Index;GET;"{""phaseId"":null,""pathwayId"":33,""global"":null,""trial"":null,""lite"":true}"
105274;2020-06-12 12:15:00.553;1;PhaseWaypoint;Index;GET;"{""phaseId"":null,""pathwayId"":33,""global"":null,""trial"":true,""lite"":true}"
105275;2020-06-12 12:15:00.833;1;PhaseWaypointFaqList;Index;GET;"{""phaseWaypointId"":5491}"
105276;2020-06-12 12:15:00.833;1;PhaseWaypointPreceptMatrix;Index;GET;"{""phaseWaypointId"":5491}"
105277;2020-06-12 12:15:00.833;1;PhaseWaypointChecklist;Index;GET;"{""phaseWaypointId"":5491}"
105278;2020-06-12 12:15:00.850;1;NotificationWaypoint;Index;GET;"{""phaseWaypointId"":5491,""notificationId"":null}"
105282;2020-06-12 12:15:04.647;1;PhaseWaypoint;Update;POST;"{""id"":5489,""phaseWaypoint"":{""ID"":5489,""PhaseID"":1225,""WaypointID"":4,""RequiredPhaseWaypointID"":null,""Order"":4,""MaxIntervalDays"":0,""MinIntervalDays"":0,""MaxIntervalStartDateDays"":null,""MinIntervalStartDateDays"":null,""IsOptional"":false,""IsGeneral"":false,""IsHidden"":false,""LimitGeneral"":0,""IsTrialAppointment"":false,""TrialInterval"":null,""TrialPhaseWaypointID"":null,""HasEmergencyContactPage"":false,""HasLastMeter"":false,""IsDateHidden"":false,""IsDateHiddenUntilContacted"":false,""IsTimeOfDayVisible"":true,""IsEndTimeHidden"":false,""IsCareproviderVisible"":true,""IsLocationVisible"":true,""OnlyShowPhysician"":false,""OnlyShowExecutor"":false,""HideCareprovider"":false,""HasPromWidget"":false,""HasKTOWidget"":false,""KTOPhaseWaypointID"":null,""PhaseWaypointDiaryID"":null,""IsGlobal"":true,""GlobalPhaseWaypointID"":null,""Basic"":false,""DefaultCareProviderID"":null,""ShowCareProviderFromApplication"":null}}"
105283;2020-06-12 12:15:04.647;1;PhaseWaypoint;Update;POST;"{""id"":5499,""phaseWaypoint"":{""ID"":5499,""PhaseID"":1225,""WaypointID"":1155,""RequiredPhaseWaypointID"":null,""Order"":9,""MaxIntervalDays"":0,""MinIntervalDays"":0,""MaxIntervalStartDateDays"":null,""MinIntervalStartDateDays"":null,""IsOptional"":false,""IsGeneral"":false,""IsHidden"":false,""LimitGeneral"":0,""IsTrialAppointment"":false,""TrialInterval"":null,""TrialPhaseWaypointID"":null,""HasEmergencyContactPage"":false,""HasLastMeter"":false,""IsDateHidden"":false,""IsDateHiddenUntilContacted"":false,""IsTimeOfDayVisible"":true,""IsEndTimeHidden"":false,""IsCareproviderVisible"":true,""IsLocationVisible"":true,""OnlyShowPhysician"":false,""OnlyShowExecutor"":false,""HideCareprovider"":false,""HasPromWidget"":false,""HasKTOWidget"":false,""KTOPhaseWaypointID"":null,""PhaseWaypointDiaryID"":null,""IsGlobal"":true,""GlobalPhaseWaypointID"":null,""Basic"":false,""DefaultCareProviderID"":null,""ShowCareProviderFromApplication"":null}}"
105284;2020-06-12 12:15:04.647;1;PhaseWaypoint;Update;POST;"{""id"":5493,""phaseWaypoint"":{""ID"":5493,""PhaseID"":1225,""WaypointID"":345,""RequiredPhaseWaypointID"":null,""Order"":12,""MaxIntervalDays"":0,""MinIntervalDays"":0,""MaxIntervalStartDateDays"":null,""MinIntervalStartDateDays"":null,""IsOptional"":false,""IsGeneral"":false,""IsHidden"":false,""LimitGeneral"":0,""IsTrialAppointment"":false,""TrialInterval"":null,""TrialPhaseWaypointID"":null,""HasEmergencyContactPage"":false,""HasLastMeter"":false,""IsDateHidden"":false,""IsDateHiddenUntilContacted"":false,""IsTimeOfDayVisible"":true,""IsEndTimeHidden"":false,""IsCareproviderVisible"":true,""IsLocationVisible"":true,""OnlyShowPhysician"":false,""OnlyShowExecutor"":false,""HideCareprovider"":false,""HasPromWidget"":false,""HasKTOWidget"":false,""KTOPhaseWaypointID"":null,""PhaseWaypointDiaryID"":null,""IsGlobal"":true,""GlobalPhaseWaypointID"":null,""Basic"":false,""DefaultCareProviderID"":null,""ShowCareProviderFromApplication"":null}}"
105285;2020-06-12 12:15:04.647;1;PhaseWaypoint;Update;POST;"{""id"":5486,""phaseWaypoint"":{""ID"":5486,""PhaseID"":1225,""WaypointID"":1354,""RequiredPhaseWaypointID"":null,""Order"":5,""MaxIntervalDays"":0,""MinIntervalDays"":0,""MaxIntervalStartDateDays"":null,""MinIntervalStartDateDays"":null,""IsOptional"":false,""IsGeneral"":false,""IsHidden"":false,""LimitGeneral"":0,""IsTrialAppointment"":false,""TrialInterval"":null,""TrialPhaseWaypointID"":null,""HasEmergencyContactPage"":false,""HasLastMeter"":false,""IsDateHidden"":false,""IsDateHiddenUntilContacted"":false,""IsTimeOfDayVisible"":true,""IsEndTimeHidden"":false,""IsCareproviderVisible"":true,""IsLocationVisible"":true,""OnlyShowPhysician"":false,""OnlyShowExecutor"":false,""HideCareprovider"":false,""HasPromWidget"":false,""HasKTOWidget"":false,""KTOPhaseWaypointID"":null,""PhaseWaypointDiaryID"":null,""IsGlobal"":true,""GlobalPhaseWaypointID"":null,""Basic"":false,""DefaultCareProviderID"":null,""ShowCareProviderFromApplication"":null}}"
105286;2020-06-12 12:15:04.647;1;PhaseWaypoint;Update;POST;"{""id"":5495,""phaseWaypoint"":{""ID"":5495,""PhaseID"":1225,""WaypointID"":702,""RequiredPhaseWaypointID"":null,""Order"":8,""MaxIntervalDays"":0,""MinIntervalDays"":0,""MaxIntervalStartDateDays"":null,""MinIntervalStartDateDays"":null,""IsOptional"":false,""IsGeneral"":false,""IsHidden"":false,""LimitGeneral"":0,""IsTrialAppointment"":false,""TrialInterval"":null,""TrialPhaseWaypointID"":null,""HasEmergencyContactPage"":false,""HasLastMeter"":false,""IsDateHidden"":false,""IsDateHiddenUntilContacted"":false,""IsTimeOfDayVisible"":true,""IsEndTimeHidden"":false,""IsCareproviderVisible"":true,""IsLocationVisible"":true,""OnlyShowPhysician"":false,""OnlyShowExecutor"":false,""HideCareprovider"":false,""HasPromWidget"":false,""HasKTOWidget"":false,""KTOPhaseWaypointID"":null,""PhaseWaypointDiaryID"":null,""IsGlobal"":true,""GlobalPhaseWaypointID"":null,""Basic"":false,""DefaultCareProviderID"":null,""ShowCareProviderFromApplication"":null}}"
105287;2020-06-12 12:15:04.677;1;PhaseWaypoint;Update;POST;"{""id"":5494,""phaseWaypoint"":{""ID"":5494,""PhaseID"":1225,""WaypointID"":652,""RequiredPhaseWaypointID"":null,""Order"":11,""MaxIntervalDays"":0,""MinIntervalDays"":0,""MaxIntervalStartDateDays"":null,""MinIntervalStartDateDays"":null,""IsOptional"":false,""IsGeneral"":false,""IsHidden"":false,""LimitGeneral"":0,""IsTrialAppointment"":false,""TrialInterval"":null,""TrialPhaseWaypointID"":null,""HasEmergencyContactPage"":false,""HasLastMeter"":false,""IsDateHidden"":false,""IsDateHiddenUntilContacted"":false,""IsTimeOfDayVisible"":true,""IsEndTimeHidden"":false,""IsCareproviderVisible"":true,""IsLocationVisible"":true,""OnlyShowPhysician"":false,""OnlyShowExecutor"":false,""HideCareprovider"":false,""HasPromWidget"":false,""HasKTOWidget"":false,""KTOPhaseWaypointID"":null,""PhaseWaypointDiaryID"":null,""IsGlobal"":true,""GlobalPhaseWaypointID"":null,""Basic"":false,""DefaultCareProviderID"":null,""ShowCareProviderFromApplication"":null}}"
105288;2020-06-12 12:15:04.677;1;PhaseWaypoint;Update;POST;"{""id"":5488,""phaseWaypoint"":{""ID"":5488,""PhaseID"":1225,""WaypointID"":172,""RequiredPhaseWaypointID"":null,""Order"":15,""MaxIntervalDays"":0,""MinIntervalDays"":0,""MaxIntervalStartDateDays"":null,""MinIntervalStartDateDays"":null,""IsOptional"":false,""IsGeneral"":false,""IsHidden"":false,""LimitGeneral"":0,""IsTrialAppointment"":false,""TrialInterval"":null,""TrialPhaseWaypointID"":null,""HasEmergencyContactPage"":false,""HasLastMeter"":false,""IsDateHidden"":false,""IsDateHiddenUntilContacted"":false,""IsTimeOfDayVisible"":true,""IsEndTimeHidden"":false,""IsCareproviderVisible"":true,""IsLocationVisible"":true,""OnlyShowPhysician"":false,""OnlyShowExecutor"":false,""HideCareprovider"":false,""HasPromWidget"":false,""HasKTOWidget"":false,""KTOPhaseWaypointID"":null,""PhaseWaypointDiaryID"":null,""IsGlobal"":true,""GlobalPhaseWaypointID"":null,""Basic"":false,""DefaultCareProviderID"":null,""ShowCareProviderFromApplication"":null}}"
105289;2020-06-12 12:15:04.677;1;PhaseWaypoint;Update;POST;"{""id"":5491,""phaseWaypoint"":{""ID"":5491,""PhaseID"":1225,""WaypointID"":165,""RequiredPhaseWaypointID"":null,""Order"":0,""MaxIntervalDays"":0,""MinIntervalDays"":0,""MaxIntervalStartDateDays"":null,""MinIntervalStartDateDays"":null,""IsOptional"":false,""IsGeneral"":false,""IsHidden"":false,""LimitGeneral"":0,""IsTrialAppointment"":false,""TrialInterval"":null,""TrialPhaseWaypointID"":null,""HasEmergencyContactPage"":false,""HasLastMeter"":false,""IsDateHidden"":false,""IsDateHiddenUntilContacted"":false,""IsTimeOfDayVisible"":true,""IsEndTimeHidden"":false,""IsCareproviderVisible"":true,""IsLocationVisible"":true,""OnlyShowPhysician"":false,""OnlyShowExecutor"":false,""HideCareprovider"":false,""HasPromWidget"":false,""HasKTOWidget"":false,""KTOPhaseWaypointID"":null,""PhaseWaypointDiaryID"":null,""IsGlobal"":true,""GlobalPhaseWaypointID"":null,""Basic"":false,""DefaultCareProviderID"":null,""ShowCareProviderFromApplication"":null}}"
105290;2020-06-12 12:15:04.677;1;PhaseWaypoint;Update;POST;"{""id"":4851,""phaseWaypoint"":{""ID"":4851,""PhaseID"":1225,""WaypointID"":1362,""RequiredPhaseWaypointID"":null,""Order"":10,""MaxIntervalDays"":0,""MinIntervalDays"":0,""MaxIntervalStartDateDays"":null,""MinIntervalStartDateDays"":null,""IsOptional"":false,""IsGeneral"":false,""IsHidden"":false,""LimitGeneral"":0,""IsTrialAppointment"":false,""TrialInterval"":null,""TrialPhaseWaypointID"":null,""HasEmergencyContactPage"":false,""HasLastMeter"":false,""IsDateHidden"":false,""IsDateHiddenUntilContacted"":false,""IsTimeOfDayVisible"":true,""IsEndTimeHidden"":false,""IsCareproviderVisible"":true,""IsLocationVisible"":true,""OnlyShowPhysician"":false,""OnlyShowExecutor"":false,""HideCareprovider"":false,""HasPromWidget"":false,""HasKTOWidget"":false,""KTOPhaseWaypointID"":null,""PhaseWaypointDiaryID"":null,""IsGlobal"":true,""GlobalPhaseWaypointID"":null,""Basic"":false,""DefaultCareProviderID"":null,""ShowCareProviderFromApplication"":null}}"
105291;2020-06-12 12:15:04.677;1;PhaseWaypoint;Update;POST;"{""id"":4905,""phaseWaypoint"":{""ID"":4905,""PhaseID"":1225,""WaypointID"":1364,""RequiredPhaseWaypointID"":null,""Order"":6,""MaxIntervalDays"":0,""MinIntervalDays"":0,""MaxIntervalStartDateDays"":null,""MinIntervalStartDateDays"":null,""IsOptional"":false,""IsGeneral"":false,""IsHidden"":false,""LimitGeneral"":0,""IsTrialAppointment"":false,""TrialInterval"":null,""TrialPhaseWaypointID"":null,""HasEmergencyContactPage"":false,""HasLastMeter"":false,""IsDateHidden"":false,""IsDateHiddenUntilContacted"":true,""IsTimeOfDayVisible"":false,""IsEndTimeHidden"":false,""IsCareproviderVisible"":true,""IsLocationVisible"":true,""OnlyShowPhysician"":false,""OnlyShowExecutor"":false,""HideCareprovider"":false,""HasPromWidget"":false,""HasKTOWidget"":false,""KTOPhaseWaypointID"":null,""PhaseWaypointDiaryID"":null,""IsGlobal"":true,""GlobalPhaseWaypointID"":null,""Basic"":false,""DefaultCareProviderID"":null,""ShowCareProviderFromApplication"":null}}"
105292;2020-06-12 12:15:04.677;1;PhaseWaypoint;Update;POST;"{""id"":4877,""phaseWaypoint"":{""ID"":4877,""PhaseID"":1225,""WaypointID"":1363,""RequiredPhaseWaypointID"":null,""Order"":13,""MaxIntervalDays"":0,""MinIntervalDays"":0,""MaxIntervalStartDateDays"":null,""MinIntervalStartDateDays"":null,""IsOptional"":false,""IsGeneral"":false,""IsHidden"":false,""LimitGeneral"":0,""IsTrialAppointment"":false,""TrialInterval"":null,""TrialPhaseWaypointID"":null,""HasEmergencyContactPage"":false,""HasLastMeter"":false,""IsDateHidden"":false,""IsDateHiddenUntilContacted"":false,""IsTimeOfDayVisible"":true,""IsEndTimeHidden"":false,""IsCareproviderVisible"":true,""IsLocationVisible"":true,""OnlyShowPhysician"":false,""OnlyShowExecutor"":false,""HideCareprovider"":false,""HasPromWidget"":false,""HasKTOWidget"":false,""KTOPhaseWaypointID"":null,""PhaseWaypointDiaryID"":null,""IsGlobal"":true,""GlobalPhaseWaypointID"":null,""Basic"":false,""DefaultCareProviderID"":null,""ShowCareProviderFromApplication"":null}}"
105293;2020-06-12 12:15:04.693;1;PhaseWaypoint;Update;POST;"{""id"":5498,""phaseWaypoint"":{""ID"":5498,""PhaseID"":1225,""WaypointID"":335,""RequiredPhaseWaypointID"":null,""Order"":14,""MaxIntervalDays"":0,""MinIntervalDays"":0,""MaxIntervalStartDateDays"":null,""MinIntervalStartDateDays"":null,""IsOptional"":false,""IsGeneral"":false,""IsHidden"":false,""LimitGeneral"":0,""IsTrialAppointment"":false,""TrialInterval"":null,""TrialPhaseWaypointID"":null,""HasEmergencyContactPage"":false,""HasLastMeter"":false,""IsDateHidden"":false,""IsDateHiddenUntilContacted"":false,""IsTimeOfDayVisible"":true,""IsEndTimeHidden"":false,""IsCareproviderVisible"":true,""IsLocationVisible"":true,""OnlyShowPhysician"":false,""OnlyShowExecutor"":false,""HideCareprovider"":false,""HasPromWidget"":false,""HasKTOWidget"":false,""KTOPhaseWaypointID"":null,""PhaseWaypointDiaryID"":null,""IsGlobal"":true,""GlobalPhaseWaypointID"":null,""Basic"":false,""DefaultCareProviderID"":null,""ShowCareProviderFromApplication"":null}}"
105299;2020-06-12 12:15:14.037;1;Phase;Update;POST;"{""id"":1225,""model"":{""ID"":1225,""Title"":""GynOnco 0.0 Globale haltes"",""FriendlyTitle"":""Globale haltes"",""Show"":true,""ShowImage"":false,""ImageID"":null,""PathwayID"":33,""PathwayTitle"":""0. Globale haltes"",""PhaseCriterias"":[],""CombinePhaseCriteria"":0,""Basic"":false,""AnalyticsUsed"":null,""IsAnalyticsUsed"":false,""PhaseTypeID"":1}}"
105300;2020-06-12 12:15:14.163;1;PhaseWaypoint;Update;POST;"{""id"":5491,""phaseWaypoint"":{""ID"":5491,""PhaseID"":1225,""WaypointID"":165,""RequiredPhaseWaypointID"":null,""Order"":0,""MaxIntervalDays"":0,""MinIntervalDays"":0,""MaxIntervalStartDateDays"":null,""MinIntervalStartDateDays"":null,""IsOptional"":false,""IsGeneral"":false,""IsHidden"":false,""LimitGeneral"":0,""IsTrialAppointment"":false,""TrialInterval"":null,""TrialPhaseWaypointID"":null,""HasEmergencyContactPage"":false,""HasLastMeter"":false,""IsDateHidden"":false,""IsDateHiddenUntilContacted"":false,""IsTimeOfDayVisible"":true,""IsEndTimeHidden"":false,""IsCareproviderVisible"":true,""IsLocationVisible"":true,""OnlyShowPhysician"":false,""OnlyShowExecutor"":false,""HideCareprovider"":false,""HasPromWidget"":false,""HasKTOWidget"":false,""KTOPhaseWaypointID"":null,""PhaseWaypointDiaryID"":null,""IsGlobal"":true,""GlobalPhaseWaypointID"":null,""Basic"":false,""DefaultCareProviderID"":null,""ShowCareProviderFromApplication"":false}}"
105301;2020-06-12 12:15:14.177;1;PhaseWaypoint;Update;POST;"{""id"":5487,""phaseWaypoint"":{""ID"":5487,""PhaseID"":1225,""WaypointID"":1352,""RequiredPhaseWaypointID"":null,""Order"":7,""MaxIntervalDays"":0,""MinIntervalDays"":0,""MaxIntervalStartDateDays"":null,""MinIntervalStartDateDays"":null,""IsOptional"":false,""IsGeneral"":false,""IsHidden"":false,""LimitGeneral"":0,""IsTrialAppointment"":false,""TrialInterval"":null,""TrialPhaseWaypointID"":null,""HasEmergencyContactPage"":false,""HasLastMeter"":false,""IsDateHidden"":false,""IsDateHiddenUntilContacted"":false,""IsTimeOfDayVisible"":true,""IsEndTimeHidden"":false,""IsCareproviderVisible"":true,""IsLocationVisible"":true,""OnlyShowPhysician"":false,""OnlyShowExecutor"":false,""HideCareprovider"":false,""HasPromWidget"":false,""HasKTOWidget"":false,""KTOPhaseWaypointID"":null,""PhaseWaypointDiaryID"":null,""IsGlobal"":true,""GlobalPhaseWaypointID"":null,""Basic"":false,""DefaultCareProviderID"":null,""ShowCareProviderFromApplication"":false}}"
105303;2020-06-12 12:15:14.193;1;PhaseWaypoint;Update;POST;"{""id"":5499,""phaseWaypoint"":{""ID"":5499,""PhaseID"":1225,""WaypointID"":1155,""RequiredPhaseWaypointID"":null,""Order"":9,""MaxIntervalDays"":0,""MinIntervalDays"":0,""MaxIntervalStartDateDays"":null,""MinIntervalStartDateDays"":null,""IsOptional"":false,""IsGeneral"":false,""IsHidden"":false,""LimitGeneral"":0,""IsTrialAppointment"":false,""TrialInterval"":null,""TrialPhaseWaypointID"":null,""HasEmergencyContactPage"":false,""HasLastMeter"":false,""IsDateHidden"":false,""IsDateHiddenUntilContacted"":false,""IsTimeOfDayVisible"":true,""IsEndTimeHidden"":false,""IsCareproviderVisible"":true,""IsLocationVisible"":true,""OnlyShowPhysician"":false,""OnlyShowExecutor"":false,""HideCareprovider"":false,""HasPromWidget"":false,""HasKTOWidget"":false,""KTOPhaseWaypointID"":null,""PhaseWaypointDiaryID"":null,""IsGlobal"":true,""GlobalPhaseWaypointID"":null,""Basic"":false,""DefaultCareProviderID"":null,""ShowCareProviderFromApplication"":false}}"
105305;2020-06-12 12:15:14.163;1;PhaseWaypoint;Update;POST;"{""id"":5495,""phaseWaypoint"":{""ID"":5495,""PhaseID"":1225,""WaypointID"":702,""RequiredPhaseWaypointID"":null,""Order"":8,""MaxIntervalDays"":0,""MinIntervalDays"":0,""MaxIntervalStartDateDays"":null,""MinIntervalStartDateDays"":null,""IsOptional"":false,""IsGeneral"":false,""IsHidden"":false,""LimitGeneral"":0,""IsTrialAppointment"":false,""TrialInterval"":null,""TrialPhaseWaypointID"":null,""HasEmergencyContactPage"":false,""HasLastMeter"":false,""IsDateHidden"":false,""IsDateHiddenUntilContacted"":false,""IsTimeOfDayVisible"":true,""IsEndTimeHidden"":false,""IsCareproviderVisible"":true,""IsLocationVisible"":true,""OnlyShowPhysician"":false,""OnlyShowExecutor"":false,""HideCareprovider"":false,""HasPromWidget"":false,""HasKTOWidget"":false,""KTOPhaseWaypointID"":null,""PhaseWaypointDiaryID"":null,""IsGlobal"":true,""GlobalPhaseWaypointID"":null,""Basic"":false,""DefaultCareProviderID"":null,""ShowCareProviderFromApplication"":false}}"
105306;2020-06-12 12:15:14.193;1;PhaseWaypoint;Update;POST;"{""id"":4851,""phaseWaypoint"":{""ID"":4851,""PhaseID"":1225,""WaypointID"":1362,""RequiredPhaseWaypointID"":null,""Order"":10,""MaxIntervalDays"":0,""MinIntervalDays"":0,""MaxIntervalStartDateDays"":null,""MinIntervalStartDateDays"":null,""IsOptional"":false,""IsGeneral"":false,""IsHidden"":false,""LimitGeneral"":0,""IsTrialAppointment"":false,""TrialInterval"":null,""TrialPhaseWaypointID"":null,""HasEmergencyContactPage"":false,""HasLastMeter"":false,""IsDateHidden"":false,""IsDateHiddenUntilContacted"":false,""IsTimeOfDayVisible"":true,""IsEndTimeHidden"":false,""IsCareproviderVisible"":true,""IsLocationVisible"":true,""OnlyShowPhysician"":false,""OnlyShowExecutor"":false,""HideCareprovider"":false,""HasPromWidget"":false,""HasKTOWidget"":false,""KTOPhaseWaypointID"":null,""PhaseWaypointDiaryID"":null,""IsGlobal"":true,""GlobalPhaseWaypointID"":null,""Basic"":false,""DefaultCareProviderID"":null,""ShowCareProviderFromApplication"":false}}"
105308;2020-06-12 12:15:14.193;1;PhaseWaypoint;Update;POST;"{""id"":5498,""phaseWaypoint"":{""ID"":5498,""PhaseID"":1225,""WaypointID"":335,""RequiredPhaseWaypointID"":null,""Order"":14,""MaxIntervalDays"":0,""MinIntervalDays"":0,""MaxIntervalStartDateDays"":null,""MinIntervalStartDateDays"":null,""IsOptional"":false,""IsGeneral"":false,""IsHidden"":false,""LimitGeneral"":0,""IsTrialAppointment"":false,""TrialInterval"":null,""TrialPhaseWaypointID"":null,""HasEmergencyContactPage"":false,""HasLastMeter"":false,""IsDateHidden"":false,""IsDateHiddenUntilContacted"":false,""IsTimeOfDayVisible"":true,""IsEndTimeHidden"":false,""IsCareproviderVisible"":true,""IsLocationVisible"":true,""OnlyShowPhysician"":false,""OnlyShowExecutor"":false,""HideCareprovider"":false,""HasPromWidget"":false,""HasKTOWidget"":false,""KTOPhaseWaypointID"":null,""PhaseWaypointDiaryID"":null,""IsGlobal"":true,""GlobalPhaseWaypointID"":null,""Basic"":false,""DefaultCareProviderID"":null,""ShowCareProviderFromApplication"":false}}"
105310;2020-06-12 12:15:14.163;1;PhaseWaypoint;Update;POST;"{""id"":5497,""phaseWaypoint"":{""ID"":5497,""PhaseID"":1225,""WaypointID"":619,""RequiredPhaseWaypointID"":null,""Order"":2,""MaxIntervalDays"":0,""MinIntervalDays"":0,""MaxIntervalStartDateDays"":null,""MinIntervalStartDateDays"":null,""IsOptional"":false,""IsGeneral"":false,""IsHidden"":false,""LimitGeneral"":0,""IsTrialAppointment"":false,""TrialInterval"":null,""TrialPhaseWaypointID"":null,""HasEmergencyContactPage"":false,""HasLastMeter"":true,""IsDateHidden"":false,""IsDateHiddenUntilContacted"":false,""IsTimeOfDayVisible"":true,""IsEndTimeHidden"":false,""IsCareproviderVisible"":true,""IsLocationVisible"":true,""OnlyShowPhysician"":false,""OnlyShowExecutor"":false,""HideCareprovider"":false,""HasPromWidget"":false,""HasKTOWidget"":false,""KTOPhaseWaypointID"":null,""PhaseWaypointDiaryID"":null,""IsGlobal"":true,""GlobalPhaseWaypointID"":null,""Basic"":false,""DefaultCareProviderID"":null,""ShowCareProviderFromApplication"":false}}"
105311;2020-06-12 12:15:14.210;1;PhaseWaypoint;Update;POST;"{""id"":4905,""phaseWaypoint"":{""ID"":4905,""PhaseID"":1225,""WaypointID"":1364,""RequiredPhaseWaypointID"":null,""Order"":6,""MaxIntervalDays"":0,""MinIntervalDays"":0,""MaxIntervalStartDateDays"":null,""MinIntervalStartDateDays"":null,""IsOptional"":false,""IsGeneral"":false,""IsHidden"":false,""LimitGeneral"":0,""IsTrialAppointment"":false,""TrialInterval"":null,""TrialPhaseWaypointID"":null,""HasEmergencyContactPage"":false,""HasLastMeter"":false,""IsDateHidden"":false,""IsDateHiddenUntilContacted"":true,""IsTimeOfDayVisible"":false,""IsEndTimeHidden"":false,""IsCareproviderVisible"":true,""IsLocationVisible"":true,""OnlyShowPhysician"":false,""OnlyShowExecutor"":false,""HideCareprovider"":false,""HasPromWidget"":false,""HasKTOWidget"":false,""KTOPhaseWaypointID"":null,""PhaseWaypointDiaryID"":null,""IsGlobal"":true,""GlobalPhaseWaypointID"":null,""Basic"":false,""DefaultCareProviderID"":null,""ShowCareProviderFromApplication"":false}}"
105312;2020-06-12 12:15:14.210;1;PhaseWaypoint;Update;POST;"{""id"":5488,""phaseWaypoint"":{""ID"":5488,""PhaseID"":1225,""WaypointID"":172,""RequiredPhaseWaypointID"":null,""Order"":15,""MaxIntervalDays"":0,""MinIntervalDays"":0,""MaxIntervalStartDateDays"":null,""MinIntervalStartDateDays"":null,""IsOptional"":false,""IsGeneral"":false,""IsHidden"":false,""LimitGeneral"":0,""IsTrialAppointment"":false,""TrialInterval"":null,""TrialPhaseWaypointID"":null,""HasEmergencyContactPage"":false,""HasLastMeter"":false,""IsDateHidden"":false,""IsDateHiddenUntilContacted"":false,""IsTimeOfDayVisible"":true,""IsEndTimeHidden"":false,""IsCareproviderVisible"":true,""IsLocationVisible"":true,""OnlyShowPhysician"":false,""OnlyShowExecutor"":false,""HideCareprovider"":false,""HasPromWidget"":false,""HasKTOWidget"":false,""KTOPhaseWaypointID"":null,""PhaseWaypointDiaryID"":null,""IsGlobal"":true,""GlobalPhaseWaypointID"":null,""Basic"":false,""DefaultCareProviderID"":null,""ShowCareProviderFromApplication"":false}}"
